output_dir,seed,num_samples,model_name_or_path,tokenizer,dataset,mode,score_generation_mode,tensor_parallel_size,temperature,top_p,repetition_penalty,max_cot_tokens,prompt_dir,v100,max_model_len,pearson_r,pearson_p_value,spearman_r,spearman_p_value,kendall_tau,kenall_p_value,rmse,validation_ratio,n_cot,save_score_logits,save_score_probs,is_formattted,prepare_training_data,output_training_data_name,training_data_validation_ratio,use_system_prompt,remove_reference
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8787371011685364,8e-323,0.8802224446824134,0.0,0.7627805666612353,1.560566182085654e-227,0.6890871841957232,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8561485411300203,2.025495682519557e-288,0.8586532582884131,6.178725733056773e-292,0.7785718572071888,4.59189655563036e-206,0.7436396977031283,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.926380597536096,0.0,0.924802757586482,0.0,0.8255670038621897,6.385968615948399e-265,0.533516635167077,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8632406662385541,1.4884189003025174e-298,0.8677711024984455,2.48933212535142e-305,0.7461017740390637,4.200825460936886e-218,0.7238548576083426,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8452307290703727,7.71062283476415e-274,0.8471300891258604,2.710649137913769e-276,0.7646686765164837,4.1238669926596084e-198,0.7733045971672482,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8532109711369922,2.216454870990872e-284,0.853455745887723,1.0291533156919667e-284,0.7288879046966746,7.457921394133715e-208,0.7527819049044839,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.92802672584281,0.0,0.9261868549439112,0.0,0.80956195206053,6.788458212569421e-267,0.5272902429542126,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.918031267222806,0.0,0.9173565998903548,0.0,0.8177097533725755,6.1057136209649124e-260,0.5607494984393655,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9081818671077452,0.0,0.9115782913235488,0.0,0.8065730782464083,6.950120343264566e-253,0.6063662259723904,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.918205911716092,0.0,0.9176310302190758,0.0,0.800526111177479,3.9645639226468726e-261,0.5602823572172874,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9117726515318832,0.0,0.915363791607872,0.0,0.7928809347624318,6.567298520714746e-257,0.5975414808790086,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8888261407837628,0.0,0.8944839051047689,0.0,0.7834899444488944,2.3366366958920025e-238,0.6659729724245571,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.890887839777679,0.0,0.8971714961368631,0.0,0.7680706243190736,2.603253989698253e-241,0.6622332067984925,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8728998357576587,2.51406897182834e-157,0.8737307486689344,5.4783970017689655e-158,0.7935474134730174,7.097973379533455e-108,0.7099295739719539,0.05,1.0,,0.0,0.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8961769111903963,7.071768153041562e-178,0.8926928791078313,1.6658973295147891e-174,0.779975336943486,7.329517300901684e-119,0.6443473152111224,0.05,1.0,,1.0,0.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.918054430556549,3.092373460948212e-202,0.922000583773142,2.363715205704199e-207,0.8257808125122839,2.653422023742586e-132,0.5450871489954611,0.05,5.0,,0.0,0.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9189868287907804,2.0179823439639945e-203,0.9208550696468464,7.696046087593667e-206,0.802822056544541,4.3279417307280796e-132,0.5799895131215419,0.05,5.0,,1.0,0.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5116114590178312,6.508296451159348e-134,0.4929826340081729,4.966225259887311e-123,0.4047204196102312,3.099274360996487e-120,1.363049662023641,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5252018112082323,2.7354761392754973e-142,0.5138955845401967,2.7044394412583865e-135,0.3920253091007449,3.0398898690801817e-134,1.3322469358702078,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6328068262285856,2.456831875068587e-224,0.6115121217713732,1.504717830976705e-205,0.4756521034830041,4.5894619506505286e-191,1.1615644840650674,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6372136771202864,2.0714238113342327e-228,0.6155361119858489,5.463971462232212e-209,0.467084116835928,1.314971157337076e-194,1.1551547735756391,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1916343420281497,0.0005676004846903,0.2010062153995961,0.0002961565806952,0.1567086065572729,0.0002769459388699,1.82555166700066,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1818525130429499,0.001084503990411,0.1993997006380263,0.0003317961080801,0.1441462815080776,0.000307468756621,1.823308640435751,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1801859042990621,0.001207149333492,0.2080270380927546,0.000178378212261,0.1738473718450711,0.0001184874389785,1.5612494995995996,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1791370645432151,0.0012907408725875,0.2251275379988133,4.829462002524901e-05,0.1735086362074731,4.02427748611896e-05,1.5726803086233427,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3164329889863461,7.132719567632128e-09,0.3193147488758576,5.114501672864285e-09,0.2300621028192523,1.0465584860307918e-08,1.507029823490195,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3138402728496751,9.59207483721202e-09,0.3175001939060546,6.308684014582677e-09,0.2231250118496712,1.3261407146563945e-08,1.5066120148131552,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.2894171625744709,1.362703578875667e-07,0.2672505776355636,1.231352831950569e-06,0.2024148266834249,1.2695657143416349e-06,1.323867440493949,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.2890581702869455,1.414343691082167e-07,0.2678206383907163,1.1663763699697402e-06,0.1985042468880627,1.164436326060583e-06,1.3188489206706535,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1916343420281497,0.0005676004846903,0.2010062153995961,0.0002961565806952,0.1567086065572729,0.0002769459388699,1.82555166700066,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1818525130429499,0.001084503990411,0.1993997006380263,0.0003317961080801,0.1441462815080776,0.000307468756621,1.823308640435751,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1801859042990621,0.001207149333492,0.2080270380927546,0.000178378212261,0.1738473718450711,0.0001184874389785,1.5612494995995996,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.1791370645432151,0.0012907408725875,0.2251275379988133,4.829462002524901e-05,0.1735086362074731,4.02427748611896e-05,1.5726803086233427,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8934533308506782,0.0,0.8932479718860186,0.0,0.8245619241821339,1.1191816540565594e-232,0.650384501660364,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8977428136098806,0.0,0.900636042736081,0.0,0.7925275296446598,1.1486555606355266e-244,0.6343899669666823,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8838520192603281,0.0,0.8840399805829791,0.0,0.8128441936162272,3.426770242290816e-226,0.6782329983125268,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8866317981481261,0.0,0.8870975793817195,0.0,0.7727451497236036,2.102504258816403e-233,0.6676482113944151,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3164329889863461,7.132719567632128e-09,0.3193147488758576,5.114501672864285e-09,0.2300621028192523,1.0465584860307918e-08,1.507029823490195,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3138402728496751,9.59207483721202e-09,0.3175001939060546,6.308684014582677e-09,0.2231250118496712,1.3261407146563945e-08,1.5066120148131552,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.2894171625744709,1.362703578875667e-07,0.2672505776355636,1.231352831950569e-06,0.2024148266834249,1.2695657143416349e-06,1.323867440493949,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.2890581702869455,1.414343691082167e-07,0.2678206383907163,1.1663763699697402e-06,0.1985042468880627,1.164436326060583e-06,1.3188489206706535,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9373076867131708,0.0,0.935429929159691,0.0,0.8458867301545479,3.323957259545728e-276,0.4939635614091388,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9387065839535846,0.0,0.9363349910952588,0.0,0.8264674731068301,3.844350070944757e-278,0.4881666953122769,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9160756885183288,0.0,0.9139565263560804,0.0,0.8135059339569912,4.5297029320573596e-256,0.5678732252888844,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4195408835347752,4.4944876197424935e-15,0.4092543369475379,2.3652973822706743e-14,0.3182370240734019,1.2656512584244758e-13,1.533423910368196,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5554216149158757,2.694080742717336e-27,0.5285654784615076,1.9907476436165783e-24,0.3860575018014998,8.218899927629045e-23,1.171795146905908,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.518803581399552,1.9045280567215418e-23,0.4966359927034361,2.4719070890307414e-21,0.423265348416204,7.69243364877829e-21,1.2285662375305615,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.593087923150162,8.739997457637356e-32,0.5520838351208582,6.326032527795645e-27,0.4228705585865515,3.19752844438139e-25,0.8572061068798086,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4929558151255928,5.36038405867382e-21,0.4810800647143006,6.119489099423556e-20,0.3548330631655995,1.0543629207192777e-18,1.3771548771127942,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5435843545328157,5.328337375250874e-26,0.5192980874270267,1.7016206913267582e-23,0.3805050397329217,3.221609544864734e-22,1.1858174984183651,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5697328962452488,6.202897172824933e-29,0.5420450271322619,7.787536175751335e-26,0.4334350566024922,5.742033893487444e-25,1.0930652618515817,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/full_ce_feedback_score/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9175323628075815,0.0,0.91426997951988,0.0,0.7945197940589046,1.3632869156924668e-257,0.5628991587768275,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6038809715498141,3.4974941271910755e-33,0.5607678577878183,6.727403233285109e-28,0.4303361756630848,4.2673484806586537e-26,0.8438959854896432,0.0,5.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4673087121021865,9.174637609617901e-19,0.4452728837543355,5.458634067818794e-17,0.3479640075068668,5.343002561954023e-16,1.506698008523569,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5498824649337586,1.1050065853544214e-26,0.522025462096437,9.111387745572852e-24,0.3812089440271657,2.7726514218533626e-22,1.1941807295742533,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4212311669371075,3.4024533677747016e-15,0.3764636313608435,3.261489067588364e-12,0.3174095559085451,2.476407355208219e-12,1.2537443918119833,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5759705392794805,1.1308589854791221e-29,0.5306699012056693,1.2117036015535797e-24,0.40948171683487705,9.12976999307044e-24,0.93007610918425,0.0,1.0,,1.0,1.0,False,training_data,0.05,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,False,False,False,training_data,0.05,0.9211462344121596,3.1912169813805024e-206,0.9210455427404366,4.3284773319181206e-206,0.8599300535499081,6.235910049331795e-127,0.5567764362830022,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9353125748596668,7.53704593711731e-227,0.9315273932273078,6.5583582535406055e-221,0.8212110378068461,2.422369632646408e-138,0.5200379764921198,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,5,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,False,False,False,training_data,0.05,0.9363350761075266,1.6250155218371163e-228,0.9354518116167287,4.4864287638678335e-227,0.8446802465964339,2.43918019791954e-138,0.492828570600366,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,5,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9544096648600762,1.2459362759645215e-263,0.9522053102783388,1.2041106062713036e-258,0.8478066902223728,1.2780232141043646e-147,0.4204467371207596,,,
